"latitude","longitude","date","species","url","reference","n","location","depth","notes","source"
29.139,87.008,2012-04-04,"","https://www.gbif.org/occurrence/2249524483","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2506","GBIF"
29.449,87.951,2012-04-06,"","https://www.gbif.org/occurrence/2249524498","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2543","GBIF"
28.75,88.593,2012-04-13,"","https://www.gbif.org/occurrence/2249524567","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2570","GBIF"
29.143,86.808,2012-04-04,"","https://www.gbif.org/occurrence/2249524587","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2535","GBIF"
28.924,88.516,2012-04-12,"","https://www.gbif.org/occurrence/2249524591","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2602","GBIF"
29.492,87.109,2012-04-06,"","https://www.gbif.org/occurrence/2249524597","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2533","GBIF"
29.492,87.109,2012-04-06,"","https://www.gbif.org/occurrence/2249524624","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2531","GBIF"
29.139,87.008,2012-04-04,"","https://www.gbif.org/occurrence/2249524649","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2514","GBIF"
29.449,87.951,2012-04-06,"","https://www.gbif.org/occurrence/2249524766","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2538","GBIF"
29.139,87.008,2012-04-04,"","https://www.gbif.org/occurrence/2249524813","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2509","GBIF"
28.924,88.516,2012-04-12,"","https://www.gbif.org/occurrence/2249524847","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2596","GBIF"
28.75,88.593,2012-04-13,"","https://www.gbif.org/occurrence/2249525039","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2571","GBIF"
29.454,86.895,2012-04-06,"","https://www.gbif.org/occurrence/2249525045","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2527","GBIF"
29.139,87.008,2012-04-04,"","https://www.gbif.org/occurrence/2249525071","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2513","GBIF"
29.139,87.008,2012-04-04,"","https://www.gbif.org/occurrence/2249525083","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2523","GBIF"
26.923,84.922,2012-04-02,"","https://www.gbif.org/occurrence/2249525084","Dataset: NA",1,"India",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2497","GBIF"
29.162,87.124,2012-04-05,"","https://www.gbif.org/occurrence/2249525135","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2569","GBIF"
29.492,87.109,2012-04-06,"","https://www.gbif.org/occurrence/2249525140","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2532","GBIF"
29.162,87.124,2012-04-05,"","https://www.gbif.org/occurrence/2249525292","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2568","GBIF"
26.923,84.922,2012-04-02,"","https://www.gbif.org/occurrence/2249525363","Dataset: NA",1,"India",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2502","GBIF"
29.139,87.008,2012-04-04,"","https://www.gbif.org/occurrence/2249525486","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2516","GBIF"
29.492,87.109,2012-04-06,"","https://www.gbif.org/occurrence/2249525537","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2530","GBIF"
28.824,88.84,2012-04-12,"","https://www.gbif.org/occurrence/2249525566","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2590","GBIF"
28.824,88.84,2012-04-12,"","https://www.gbif.org/occurrence/2249525640","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2572","GBIF"
29.449,87.951,2012-04-06,"","https://www.gbif.org/occurrence/2249525697","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2539","GBIF"
29.454,86.895,2012-04-06,"","https://www.gbif.org/occurrence/2249525710","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2528","GBIF"
29.139,87.008,2012-04-04,"","https://www.gbif.org/occurrence/2249525731","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2519","GBIF"
26.923,84.922,2012-04-02,"","https://www.gbif.org/occurrence/2249525798","Dataset: NA",1,"India",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2492","GBIF"
26.923,84.922,2012-04-02,"","https://www.gbif.org/occurrence/2249525824","Dataset: NA",1,"India",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2500","GBIF"
29.139,87.008,2012-04-04,"","https://www.gbif.org/occurrence/2249525945","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2524","GBIF"
29.139,87.008,2012-04-04,"","https://www.gbif.org/occurrence/2249525989","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2515","GBIF"
29.449,87.951,2012-04-06,"","https://www.gbif.org/occurrence/2249526023","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2542","GBIF"
26.923,84.922,2012-04-02,"","https://www.gbif.org/occurrence/2249526047","Dataset: NA",1,"India",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2504","GBIF"
28.924,88.516,2012-04-12,"","https://www.gbif.org/occurrence/2249526077","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2595","GBIF"
29.454,86.895,2012-04-06,"","https://www.gbif.org/occurrence/2249526179","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2525","GBIF"
29.308,86.678,2012-04-05,"","https://www.gbif.org/occurrence/2249526220","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2486","GBIF"
29.189,87.403,2012-04-05,"","https://www.gbif.org/occurrence/2249526234","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2546","GBIF"
29.139,87.008,2012-04-04,"","https://www.gbif.org/occurrence/2249526278","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2517","GBIF"
28.924,88.516,2012-04-12,"","https://www.gbif.org/occurrence/2249526310","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2598","GBIF"
26.923,84.922,2012-04-02,"","https://www.gbif.org/occurrence/2249526345","Dataset: NA",1,"India",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2501","GBIF"
26.923,84.922,2012-04-02,"","https://www.gbif.org/occurrence/2249526401","Dataset: NA",1,"India",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2498","GBIF"
29.301,87.33,2012-04-05,"","https://www.gbif.org/occurrence/2249526411","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2561","GBIF"
28.924,88.516,2012-04-12,"","https://www.gbif.org/occurrence/2249526439","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2599","GBIF"
29.139,87.008,2012-04-04,"","https://www.gbif.org/occurrence/2249526495","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2521","GBIF"
29.449,87.951,2012-04-06,"","https://www.gbif.org/occurrence/2249526696","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2537","GBIF"
29.449,87.951,2012-04-06,"","https://www.gbif.org/occurrence/2249526818","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2544","GBIF"
29.139,87.008,2012-04-04,"","https://www.gbif.org/occurrence/2249527160","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2522","GBIF"
29.139,87.008,2012-04-04,"","https://www.gbif.org/occurrence/2249527194","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: HBG2510","GBIF"
29.139,87.008,2012-04-04,"","https://www.gbif.org/occurrence/2249527693","Dataset: NA",1,"China",NA,"orig_name: BOLD:ACG7869 | basis: MATERIAL_SAMPLE | institution: Mined from GenBank, NCBI | catalog: NA","GBIF"
28.82,-88.84,2012-04-12,"Bathynomus giganteus","https://www.gbif.org/occurrence/3348681247","Dataset: NA",1,"United States of America",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: NA | catalog: HBG2583","GBIF"
29.14,-87.01,2012-04-04,"Bathynomus giganteus","https://www.gbif.org/occurrence/3348705978","Dataset: NA",1,"United States of America",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: NA | catalog: HBG2507","GBIF"
29.3,-87.33,2012-04-05,"Bathynomus giganteus","https://www.gbif.org/occurrence/3348705980","Dataset: NA",1,"United States of America",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: NA | catalog: HBG2564","GBIF"
28.92,-88.52,2012-04-12,"Bathynomus giganteus","https://www.gbif.org/occurrence/3348705982","Dataset: NA",1,"United States of America",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: NA | catalog: HBG2600","GBIF"
29.14,-87.01,2012-04-04,"Bathynomus giganteus","https://www.gbif.org/occurrence/3348733571","Dataset: NA",1,"United States of America",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: NA | catalog: HBG2522","GBIF"
29.3,-87.33,2012-04-05,"Bathynomus giganteus","https://www.gbif.org/occurrence/3348733574","Dataset: NA",1,"United States of America",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: NA | catalog: HBG2560","GBIF"
29.14,-87.01,2012-04-04,"Bathynomus giganteus","https://www.gbif.org/occurrence/3348753062","Dataset: NA",1,"United States of America",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: NA | catalog: HBG2505","GBIF"
29.16,-87.12,2012-04-05,"Bathynomus giganteus","https://www.gbif.org/occurrence/3348753063","Dataset: NA",1,"United States of America",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: NA | catalog: HBG2568","GBIF"
28.82,-88.84,2012-04-12,"Bathynomus giganteus","https://www.gbif.org/occurrence/3348779461","Dataset: NA",1,"United States of America",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: NA | catalog: HBG2581","GBIF"
29.49,-87.11,2012-04-06,"Bathynomus giganteus","https://www.gbif.org/occurrence/3348779464","Dataset: NA",1,"United States of America",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: NA | catalog: HBG2531","GBIF"
29.3,-87.33,2012-04-05,"Bathynomus giganteus","https://www.gbif.org/occurrence/3348783272","Dataset: NA",1,"United States of America",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: NA | catalog: HBG2567","GBIF"
28.75,-88.59,2012-04-13,"Bathynomus giganteus","https://www.gbif.org/occurrence/3348793993","Dataset: NA",1,"United States of America",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: NA | catalog: HBG2571","GBIF"
29.31,-86.68,2012-04-05,"Bathynomus giganteus","https://www.gbif.org/occurrence/3348820088","Dataset: NA",1,"United States of America",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: NA | catalog: HBG2486","GBIF"
29.14,-87.01,2012-04-04,"Bathynomus giganteus","https://www.gbif.org/occurrence/3348820091","Dataset: NA",1,"United States of America",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: NA | catalog: HBG2508","GBIF"
29.3,-87.33,2012-04-05,"Bathynomus giganteus","https://www.gbif.org/occurrence/3348835149","Dataset: NA",1,"United States of America",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: NA | catalog: HBG2558","GBIF"
29.3,-87.33,2012-04-05,"Bathynomus giganteus","https://www.gbif.org/occurrence/3348872482","Dataset: NA",1,"United States of America",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: NA | catalog: HBG2562","GBIF"
29.14,-87.01,2012-04-04,"Bathynomus giganteus","https://www.gbif.org/occurrence/3348872484","Dataset: NA",1,"United States of America",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: NA | catalog: HBG2520","GBIF"
28.82,-88.84,2012-04-12,"Bathynomus giganteus","https://www.gbif.org/occurrence/3348873377","Dataset: NA",1,"United States of America",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: NA | catalog: HBG2584","GBIF"
29.3,-87.33,2012-04-05,"Bathynomus giganteus","https://www.gbif.org/occurrence/3348875982","Dataset: NA",1,"United States of America",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: NA | catalog: HBG2556","GBIF"
28.82,-88.84,2012-04-12,"Bathynomus giganteus","https://www.gbif.org/occurrence/3348875983","Dataset: NA",1,"United States of America",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: NA | catalog: HBG2575","GBIF"
29.45,-86.89,2012-04-06,"Bathynomus giganteus","https://www.gbif.org/occurrence/3348875986","Dataset: NA",1,"United States of America",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: NA | catalog: HBG2525","GBIF"
29.14,-87.01,2012-04-04,"Bathynomus giganteus","https://www.gbif.org/occurrence/3348885372","Dataset: NA",1,"United States of America",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: NA | catalog: HBG2519","GBIF"
28.82,-88.84,2012-04-12,"Bathynomus giganteus","https://www.gbif.org/occurrence/3348917325","Dataset: NA",1,"United States of America",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: NA | catalog: HBG2574","GBIF"
29.3,-87.33,2012-04-05,"Bathynomus giganteus","https://www.gbif.org/occurrence/3348917326","Dataset: NA",1,"United States of America",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: NA | catalog: HBG2566","GBIF"
26.92,-84.92,2012-04-02,"Bathynomus giganteus","https://www.gbif.org/occurrence/3348944281","Dataset: NA",1,"United States of America",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: NA | catalog: HBG2502","GBIF"
29.3,-87.33,2012-04-05,"Bathynomus giganteus","https://www.gbif.org/occurrence/3348944283","Dataset: NA",1,"United States of America",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: NA | catalog: HBG2565","GBIF"
28.92,-88.52,2012-04-12,"Bathynomus giganteus","https://www.gbif.org/occurrence/3351288292","Dataset: NA",1,"United States of America",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: NA | catalog: HBG2591","GBIF"
29.45,-87.95,2012-04-06,"Bathynomus giganteus","https://www.gbif.org/occurrence/3351291293","Dataset: NA",1,"United States of America",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: NA | catalog: HBG2544","GBIF"
29.45,-87.95,2012-04-06,"Bathynomus giganteus","https://www.gbif.org/occurrence/3351305471","Dataset: NA",1,"United States of America",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: PRESERVED_SPECIMEN | institution: NA | catalog: HBG2545","GBIF"
